2018-02-16T11:53:57.0000000+01:00|2|ObservedPositionEvent|2623878010|Normal|||5.1|Bus|otraf.se|9031005990004464|4464|58.4259834289551,15.6444730758667|58.4259834289551,15.6444730758667|0|0|6274787
2018-02-16T11:53:57.0000000+01:00|2|ObservedPositionEvent|2623878045|Normal|||0.0|Bus|otraf.se|9031005990008164|8164|57.8239669799805,15.2784614562988|57.8239669799805,15.2784614562988|0|0.150000005960464|9620870
2018-02-16T11:53:57.0000000+01:00|2|ObservedPositionEvent|2623878050|Normal|||0.1|Bus|otraf.se|9031005990004470|4470|58.4169998168945,15.6229496002197|58.4169998168945,15.6229496002197|135|8.89000034332275|5818788
2018-02-16T11:53:57.0000000+01:00|2|ObservedPositionEvent|2623878044|Normal|||0.0|Bus|otraf.se|9031005990004456|4456|58.4257049560547,15.6441020965576|58.4257049560547,15.6441020965576|0|0.00999999977648258|6083543
2018-02-16T11:53:57.0000000+01:00|2|ObservedPositionEvent|2623878055|Normal|||0.0|Bus|otraf.se|9031005990008323|8323|58.5414733886719,15.0119733810425|58.5414733886719,15.0119733810425|0|0.00999999977648258|6677466
2018-02-16T11:53:57.0000000+01:00|2|ObservedPositionEvent|2623878060|Normal|||0.0|Bus|otraf.se|9031005990004460|4460|58.4258117675781,15.645170211792|58.4258117675781,15.645170211792|0|0|5902834
2018-02-16T11:53:57.0000000+01:00|2|ObservedPositionEvent|2623878065|Normal|||0.1|Bus|otraf.se|9031005990005452|5452|58.3781127929688,15.6946821212769|58.3781127929688,15.6946821212769|118.900001525879|0|5246996
2018-02-16T11:53:57.0000000+01:00|2|ObservedPositionEvent|2623878070|Normal|||0.0|Bus|otraf.se|9031005990004451|4451|58.4257736206055,15.6446084976196|58.4257736206055,15.6446084976196|0|0.0199999995529652|2660911
2018-02-16T11:53:57.0000000+01:00|2|ObservedPositionEvent|2623878075|Normal|||0.0|Bus|otraf.se|9031005990004468|4468|58.5161743164063,15.51340675354|58.5161743164063,15.51340675354|59.7900009155273|11.8000001907349|5845460
2018-02-16T11:53:57.0000000+01:00|2|ObservedPositionEvent|2623878080|Normal|||0.1|Bus|otraf.se|9031005990004471|4471|58.4145355224609,15.614278793335|58.4145355224609,15.614278793335|277.540008544922|4.61999988555908|5228705
2018-02-16T11:53:57.0000000+01:00|2|ObservedPositionEvent|2623878089|Normal|||0.0|Bus|otraf.se|9031005990004455|4455|58.4258766174316,15.6456050872803|58.4258766174316,15.6456050872803|0|0|5998294
2018-02-16T11:53:57.0000000+01:00|2|ObservedPositionEvent|2623878090|Normal|||0.0|Bus|otraf.se|9031005990004452|4452|58.4258003234863,15.6448402404785|58.4258003234863,15.6448402404785|0|0|6137828
2018-02-16T11:53:57.0000000+01:00|2|ObservedPositionEvent|2623878095|Normal|||0.0|Bus|otraf.se|9031005990008166|8166|57.8232002258301,15.277361869812|57.8232002258301,15.277361869812|358.929992675781|3.5|8992542
2018-02-16T11:53:57.0000000+01:00|2|ObservedPositionEvent|2623878100|Normal|||0.0|Bus|otraf.se|9031005990001604|1604|58.4573783874512,16.3669528961182|58.4573783874512,16.3669528961182|0|0|3736271
2018-02-16T11:53:57.0000000+01:00|2|ObservedPositionEvent|2623878105|Normal|||0.0|Bus|otraf.se|9031005990008612|8612|58.5821495056152,16.2154026031494|58.5821495056152,16.2154026031494|0|0|7446781
2018-02-16T11:53:57.0000000+01:00|2|ObservedPositionEvent|2623878110|Normal|||0.0|Bus|otraf.se|9031005990005416|5416|58.4168701171875,15.624587059021|58.4168701171875,15.624587059021|325.100006103516|0|3986369
